candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
1,1,211,509567.863706,1,1,1.833986892e-5,6.469849544e-4,0.73463387,0.73463387,0.000000,5.39679131
1,1,212,510047.988419,0,0,2.914291655e-4,7.444236587e-4,-0.35748169,0.35748169,0.000000,5.39679131
1,1,213,510528.113132,0,0,1.276693691e-3,4.052464106e-4,-0.88890199,0.88890199,0.000000,5.39679131
1,1,214,511008.237845,1,0,5.559226405e-4,9.666529770e-4,-0.51263465,0.51263465,0.000000,5.39679131
1,1,215,511488.362558,1,1,2.092195482e-5,1.212845528e-3,0.82966497,0.82966497,0.000000,5.39679131
1,1,216,511960.994715,0,0,1.050377545e-3,4.382509584e-4,-0.85647397,0.85647397,-7.480089,5.39679131
1,1,217,512441.094494,1,1,2.013855489e-4,1.573527494e-3,0.18294183,0.18294183,0.000000,5.39679131
1,1,218,512921.194273,1,1,2.480093478e-5,2.097732886e-3,0.88004412,0.88004412,0.000000,5.39679131
1,1,219,513402.419117,0,0,1.050918726e-3,5.948035671e-4,-0.81016077,0.81016077,1.123193,5.39679131
1,1,220,513882.522641,1,0,3.665591048e-4,1.601690178e-3,-0.10518431,0.10518431,0.000000,5.39679131
1,1,221,514362.626164,1,1,4.811762568e-5,2.227913685e-3,0.79121936,0.79121936,0.000000,5.39679131
1,1,222,514842.729687,1,1,2.600075769e-5,2.245457525e-3,0.88236906,0.88236906,0.000000,5.39679131
1,1,223,515322.833210,1,1,1.557604650e-5,2.372514058e-3,0.93156270,0.93156270,0.000000,5.39679131
1,1,224,515805.114463,0,0,1.176089684e-3,3.810154340e-4,-0.88673951,0.88673951,2.174106,5.39679131
1,1,225,516285.225233,1,0,5.504737413e-4,1.045098438e-3,-0.47951844,0.47951844,0.000000,5.39679131
1,1,226,516765.336004,1,1,1.004948278e-4,2.348163410e-3,0.62473816,0.62473816,0.000000,5.39679131
1,1,227,517248.193756,0,0,1.529189080e-3,5.716113925e-4,-0.87044644,0.87044644,2.742411,5.39679131
1,1,228,517728.313668,1,0,6.494416784e-4,1.404550177e-3,-0.42781787,0.42781787,0.000000,5.39679131
1,1,229,518208.433579,1,1,5.233113507e-5,2.947996439e-3,0.82514936,0.82514936,0.000000,5.39679131
1,1,230,518688.553491,1,1,1.098658445e-5,1.408176202e-3,0.91919104,0.91919104,0.000000,5.39679131
1,1,231,519159.578439,0,0,1.337045290e-3,4.718710716e-4,-0.87723880,0.87723880,-9.079831,5.39679131
1,1,232,519639.668084,0,0,2.280282114e-3,1.238347479e-4,-0.98007493,0.98007493,0.000000,5.39679131
1,1,233,520119.757729,1,0,8.699183323e-4,7.674268645e-4,-0.71900420,0.71900420,0.000000,5.39679131
